,X,Y,Regiao,mcirc,municipio,RISP,AISP_COMP,DP,ano,mes,TIPO,Ocorrencias,Objectid
5828,-42.49849290199995,-22.05658225599996,Interior,3301603,Duas Barras,7,11,152,2018,2,aaapai_cmba,0.0,374842
5829,-42.33443318899999,-21.868730514999985,Interior,3301108,Cantagalo,7,11,153,2018,2,aaapai_cmba,0.0,374892
5830,-42.314783685999934,-22.044953942999935,Interior,9999998,Cordeiro;Macuco,7,11,154,2018,2,aaapai_cmba,0.0,374942
5831,-41.91307554399998,-21.96974622299996,Interior,3304607,Santa Maria Madalena,7,11,156,2018,2,aaapai_cmba,0.0,374992
5832,-42.15575961599996,-22.13014884999995,Interior,3305901,Trajano de Morais,7,11,157,2018,2,aaapai_cmba,0.0,375042
5833,-42.37277993599997,-22.200378175999962,Interior,3300506,Bom Jardim,7,11,158,2018,2,aaapai_cmba,0.0,375092
5834,-42.466836374999964,-22.33983098799996,Interior,3303401,Nova Friburgo,7,11,151,2018,3,aaapai_cmba,9.0,375142
5835,-42.49849290199995,-22.05658225599996,Interior,3301603,Duas Barras,7,11,152,2018,3,aaapai_cmba,0.0,375192
5836,-42.33443318899999,-21.868730514999985,Interior,3301108,Cantagalo,7,11,153,2018,3,aaapai_cmba,0.0,375242
5837,-42.314783685999934,-22.044953942999935,Interior,9999998,Cordeiro;Macuco,7,11,154,2018,3,aaapai_cmba,2.0,375292
5838,-41.91307554399998,-21.96974622299996,Interior,3304607,Santa Maria Madalena,7,11,156,2018,3,aaapai_cmba,0.0,375342
5839,-42.15575961599996,-22.13014884999995,Interior,3305901,Trajano de Morais,7,11,157,2018,3,aaapai_cmba,0.0,375392
5840,-42.37277993599997,-22.200378175999962,Interior,3300506,Bom Jardim,7,11,158,2018,3,aaapai_cmba,2.0,375442
5841,-42.466836374999964,-22.33983098799996,Interior,3303401,Nova Friburgo,7,11,151,2018,4,aaapai_cmba,9.0,375492
5842,-42.49849290199995,-22.05658225599996,Interior,3301603,Duas Barras,7,11,152,2018,4,aaapai_cmba,0.0,375542
5843,-42.33443318899999,-21.868730514999985,Interior,3301108,Cantagalo,7,11,153,2018,4,aaapai_cmba,0.0,375592
5844,-42.314783685999934,-22.044953942999935,Interior,9999998,Cordeiro;Macuco,7,11,154,2018,4,aaapai_cmba,1.0,375642
5845,-41.91307554399998,-21.96974622299996,Interior,3304607,Santa Maria Madalena,7,11,156,2018,4,aaapai_cmba,0.0,375692
5846,-42.15575961599996,-22.13014884999995,Interior,3305901,Trajano de Morais,7,11,157,2018,4,aaapai_cmba,0.0,375742
5847,-42.37277993599997,-22.200378175999962,Interior,3300506,Bom Jardim,7,11,158,2018,4,aaapai_cmba,1.0,375792
6640,-43.11967238099993,-22.8889137099999,Grande Niterói,3303302,Niterói,4,12,76,2018,1,aaapai_cmba,7.0,415442
6641,-43.09745925599997,-22.90131145199996,Grande Niterói,3303302,Niterói,4,12,77,2018,1,aaapai_cmba,9.0,415492
6642,-43.07920378399996,-22.87787419799997,Grande Niterói,3303302,Niterói,4,12,78,2018,1,aaapai_cmba,2.0,415542
6643,-43.059368299999996,-22.908403074999967,Grande Niterói,3303302,Niterói,4,12,79,2018,1,aaapai_cmba,2.0,415592
6644,-43.03148079699997,-22.934481699999928,Grande Niterói,3303302,Niterói,4,12,81,2018,1,aaapai_cmba,4.0,415642
6645,-42.816838400999984,-22.915400561999945,Grande Niterói,3302700,Maricá,4,12,82,2018,1,aaapai_cmba,1.0,415692
6646,-43.11967238099993,-22.8889137099999,Grande Niterói,3303302,Niterói,4,12,76,2018,2,aaapai_cmba,7.0,415742
6647,-43.09745925599997,-22.90131145199996,Grande Niterói,3303302,Niterói,4,12,77,2018,2,aaapai_cmba,1.0,415792
6648,-43.07920378399996,-22.87787419799997,Grande Niterói,3303302,Niterói,4,12,78,2018,2,aaapai_cmba,1.0,415842
6649,-43.059368299999996,-22.908403074999967,Grande Niterói,3303302,Niterói,4,12,79,2018,2,aaapai_cmba,4.0,415892
6650,-43.03148079699997,-22.934481699999928,Grande Niterói,3303302,Niterói,4,12,81,2018,2,aaapai_cmba,6.0,415942
6651,-42.816838400999984,-22.915400561999945,Grande Niterói,3302700,Maricá,4,12,82,2018,2,aaapai_cmba,2.0,415992
6652,-43.11967238099993,-22.8889137099999,Grande Niterói,3303302,Niterói,4,12,76,2018,3,aaapai_cmba,10.0,416042
6653,-43.09745925599997,-22.90131145199996,Grande Niterói,3303302,Niterói,4,12,77,2018,3,aaapai_cmba,8.0,416092
6654,-43.07920378399996,-22.87787419799997,Grande Niterói,3303302,Niterói,4,12,78,2018,3,aaapai_cmba,3.0,416142
6655,-43.059368299999996,-22.908403074999967,Grande Niterói,3303302,Niterói,4,12,79,2018,3,aaapai_cmba,5.0,416192
6656,-43.03148079699997,-22.934481699999928,Grande Niterói,3303302,Niterói,4,12,81,2018,3,aaapai_cmba,5.0,416242
